machine_id,logical_cpus,physical_cores,sockets,threads_per_core,core_budget,branch_count,workers,omp_threads,core_demand,core_utilization,oversubscribed,mode,run_index,eval_ms,avg_branch_time_ms,max_branch_time_ms,branch_work_sum_ms,merge_tail_ms
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,1,6,6,0.046875,False,manual-parallel,3,2045.430000,82.590075,108.310000,1982.161800,62.488000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,2,6,12,0.093750,False,manual-parallel,1,1087.080000,85.793204,111.987000,2059.036900,57.107400
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,2,6,12,0.093750,False,manual-parallel,2,1080.630000,85.252021,111.170000,2046.048500,57.118800
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,2,6,12,0.093750,False,manual-parallel,3,1087.870000,85.885504,111.883000,2061.252100,56.777200
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,3,6,18,0.140625,False,manual-parallel,1,788.986000,90.410237,117.018000,2169.845700,65.263300
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,3,6,18,0.140625,False,manual-parallel,2,802.415000,92.549367,121.085000,2221.184800,61.467800
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,3,6,18,0.140625,False,manual-parallel,3,774.451000,89.650513,119.578000,2151.612300,56.583000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,4,6,24,0.187500,False,manual-parallel,1,642.332000,95.295717,123.497000,2287.097200,61.914600
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,4,6,24,0.187500,False,manual-parallel,2,624.570000,94.608487,123.196000,2270.603700,56.530400
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,4,6,24,0.187500,False,manual-parallel,3,669.804000,98.617688,126.622000,2366.824500,63.517700
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,6,6,36,0.281250,False,manual-parallel,1,497.779000,104.725342,154.354000,2513.408200,59.871900
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,6,6,36,0.281250,False,manual-parallel,2,480.396000,104.084013,130.864000,2498.016300,63.076800
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,6,6,36,0.281250,False,manual-parallel,3,476.191000,103.506708,128.231000,2484.161000,57.210400
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,8,6,48,0.375000,False,manual-parallel,1,409.437000,115.670458,145.416000,2776.091000,59.186900
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,8,6,48,0.375000,False,manual-parallel,2,405.340000,115.139083,137.573000,2763.338000,57.858000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,8,6,48,0.375000,False,manual-parallel,3,423.086000,114.587333,140.781000,2750.096000,66.889900
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,12,6,72,0.562500,False,manual-parallel,1,367.909000,144.109500,194.818000,3458.628000,59.848900
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,12,6,72,0.562500,False,manual-parallel,2,351.704000,141.163417,174.957000,3387.922000,59.830600
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,12,6,72,0.562500,False,manual-parallel,3,375.515000,147.539500,196.036000,3540.948000,58.795000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,16,6,96,0.750000,False,manual-parallel,1,369.019000,175.227750,231.698000,4205.466000,57.599900
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,16,6,96,0.750000,False,manual-parallel,2,370.501000,172.528792,224.746000,4140.691000,57.705400
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,16,6,96,0.750000,False,manual-parallel,3,373.518000,174.261167,223.482000,4182.268000,58.815800
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,24,6,144,1.125000,True,manual-parallel,1,418.762000,344.309875,359.506000,8263.437000,58.706600
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,24,6,144,1.125000,True,manual-parallel,2,521.148000,446.364208,462.430000,10712.741000,58.178700
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,24,6,144,1.125000,True,manual-parallel,3,405.454000,337.705750,346.312000,8104.938000,58.724900
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,1,8,8,0.062500,False,single-thread,1,1764.930000,71.015613,95.963500,1704.374700,60.002800
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,1,8,8,0.062500,False,single-thread,2,1722.860000,69.409883,89.929800,1665.837200,56.532500
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,1,8,8,0.062500,False,single-thread,3,1674.730000,67.402342,88.859200,1617.656200,56.562200
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,1,8,8,0.062500,False,manual-parallel,1,1612.570000,65.099208,88.872300,1562.381000,49.375400
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,1,8,8,0.062500,False,manual-parallel,2,1661.700000,66.233583,92.945800,1589.606000,71.095900
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,1,8,8,0.062500,False,manual-parallel,3,1650.920000,65.765342,91.816900,1578.368200,71.689800
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,2,8,16,0.125000,False,manual-parallel,1,948.049000,72.262012,97.641000,1734.288300,49.713300
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,2,8,16,0.125000,False,manual-parallel,2,873.344000,68.056746,98.347400,1633.361900,48.013300
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,2,8,16,0.125000,False,manual-parallel,3,954.569000,74.537312,98.005300,1788.895500,49.395400
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,3,8,24,0.187500,False,manual-parallel,1,631.216000,72.790896,102.452000,1746.981500,48.401100
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,3,8,24,0.187500,False,manual-parallel,2,686.651000,76.537033,108.582000,1836.888800,49.608100
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,3,8,24,0.187500,False,manual-parallel,3,672.618000,76.849283,125.158000,1844.382800,49.307000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,4,8,32,0.250000,False,manual-parallel,1,537.335000,80.258633,118.416000,1926.207200,44.655200
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,4,8,32,0.250000,False,manual-parallel,2,540.045000,81.257696,122.743000,1950.184700,44.905000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,4,8,32,0.250000,False,manual-parallel,3,543.808000,81.735208,125.465000,1961.645000,49.302500
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,6,8,48,0.375000,False,manual-parallel,1,422.421000,89.303067,128.594000,2143.273600,48.980000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,6,8,48,0.375000,False,manual-parallel,2,439.206000,93.151367,133.816000,2235.632800,45.700600
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,6,8,48,0.375000,False,manual-parallel,3,436.448000,92.480262,135.811000,2219.526300,57.395100
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,8,8,64,0.500000,False,manual-parallel,1,391.816000,104.554017,160.563000,2509.296400,48.232600
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,8,8,64,0.500000,False,manual-parallel,2,373.955000,99.046708,141.456000,2377.121000,48.529300
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,8,8,64,0.500000,False,manual-parallel,3,399.582000,108.352712,168.110000,2600.465100,45.040400
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,12,8,96,0.750000,False,manual-parallel,1,360.993000,148.892500,202.615000,3573.420000,44.526300
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,12,8,96,0.750000,False,manual-parallel,2,361.877000,151.558375,189.819000,3637.401000,45.227000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,12,8,96,0.750000,False,manual-parallel,3,384.101000,150.683417,215.846000,3616.402000,46.310000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,16,8,128,1.000000,False,manual-parallel,1,401.890000,201.836792,268.162000,4844.083000,44.844300
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,16,8,128,1.000000,False,manual-parallel,2,395.985000,198.753388,256.944000,4770.081300,44.304500
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,16,8,128,1.000000,False,manual-parallel,3,461.087000,237.817917,321.648000,5707.630000,46.405200
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,24,8,192,1.500000,True,manual-parallel,1,1675.830000,1616.923333,1628.870000,38806.160000,46.352700
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,24,8,192,1.500000,True,manual-parallel,2,981.523000,927.682333,933.655000,22264.376000,47.322600
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,24,8,192,1.500000,True,manual-parallel,3,1406.760000,1348.082917,1359.050000,32353.990000,47.204900
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,1,12,12,0.093750,False,single-thread,1,1653.780000,66.730688,89.112600,1601.536500,51.640600
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,1,12,12,0.093750,False,single-thread,2,1630.910000,65.776012,90.318500,1578.624300,51.804500
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,1,12,12,0.093750,False,single-thread,3,1610.540000,64.918300,88.339800,1558.039200,52.024200
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,1,12,12,0.093750,False,manual-parallel,1,1589.460000,63.845979,88.288300,1532.303500,56.398300
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,1,12,12,0.093750,False,manual-parallel,2,1834.580000,73.553775,106.352000,1765.290600,68.274700
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,1,12,12,0.093750,False,manual-parallel,3,1689.320000,67.741154,92.031900,1625.787700,62.610600
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,2,12,24,0.187500,False,manual-parallel,1,909.327000,70.390550,95.847200,1689.373200,46.011200
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,2,12,24,0.187500,False,manual-parallel,2,873.667000,68.466275,94.069900,1643.190600,44.679400
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,2,12,24,0.187500,False,manual-parallel,3,881.498000,69.104958,97.620000,1658.519000,44.130600
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,3,12,36,0.281250,False,manual-parallel,1,636.898000,73.331142,102.137000,1759.947400,44.771900
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,3,12,36,0.281250,False,manual-parallel,2,658.148000,73.997912,101.398000,1775.949900,57.687900
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,3,12,36,0.281250,False,manual-parallel,3,644.135000,73.559721,102.867000,1765.433300,45.856300
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,4,12,48,0.375000,False,manual-parallel,1,531.856000,80.054137,108.090000,1921.299300,50.354800
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,4,12,48,0.375000,False,manual-parallel,2,540.741000,78.367554,105.586000,1880.821300,58.363300
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,4,12,48,0.375000,False,manual-parallel,3,535.101000,78.361983,106.189000,1880.687600,54.013100
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,6,12,72,0.562500,False,manual-parallel,1,437.775000,91.190758,123.365000,2188.578200,52.588500
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,6,12,72,0.562500,False,manual-parallel,2,429.082000,92.067767,127.162000,2209.626400,45.230400
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,6,12,72,0.562500,False,manual-parallel,3,460.029000,94.125104,153.896000,2259.002500,46.494900
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,8,12,96,0.750000,False,manual-parallel,1,390.664000,105.879063,142.820000,2541.097500,54.782600
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,8,12,96,0.750000,False,manual-parallel,2,396.642000,109.421775,150.377000,2626.122600,57.227600
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,8,12,96,0.750000,False,manual-parallel,3,387.013000,108.424700,148.720000,2602.192800,44.870600
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,12,12,144,1.125000,True,manual-parallel,1,362.857000,153.004917,196.589000,3672.118000,46.154800
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,12,12,144,1.125000,True,manual-parallel,2,355.976000,146.549458,204.551000,3517.187000,45.221400
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,12,12,144,1.125000,True,manual-parallel,3,392.728000,161.146583,229.992000,3867.518000,46.285900
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,16,12,192,1.500000,True,manual-parallel,1,481.789000,252.946604,340.639000,6070.718500,47.288600
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,16,12,192,1.500000,True,manual-parallel,2,382.234000,184.591692,243.315000,4430.200600,48.348200
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,16,12,192,1.500000,True,manual-parallel,3,353.114000,171.450946,231.635000,4114.822700,46.255500
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,24,12,288,2.250000,True,manual-parallel,1,1126.530000,1074.239583,1080.070000,25781.750000,46.169200
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,24,12,288,2.250000,True,manual-parallel,2,1187.540000,1127.875417,1136.510000,27069.010000,50.529300
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,24,12,288,2.250000,True,manual-parallel,3,1465.050000,1406.757083,1412.010000,33762.170000,52.452600
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,1,15,15,0.117188,False,single-thread,1,1752.740000,70.069908,89.324500,1681.677800,70.473900
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,1,15,15,0.117188,False,single-thread,2,1696.600000,68.334825,93.341600,1640.035800,55.995100
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,1,15,15,0.117188,False,single-thread,3,1607.060000,64.809054,89.364300,1555.417300,51.092700
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,1,15,15,0.117188,False,manual-parallel,1,1612.420000,65.146375,88.926500,1563.513000,48.180800
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,1,15,15,0.117188,False,manual-parallel,2,1599.000000,64.365483,89.493600,1544.771600,53.462000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,1,15,15,0.117188,False,manual-parallel,3,1605.240000,64.633188,90.214900,1551.196500,53.261700
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,2,15,30,0.234375,False,manual-parallel,1,897.108000,70.412046,95.845800,1689.889100,44.560400
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,2,15,30,0.234375,False,manual-parallel,2,908.192000,70.571246,96.288400,1693.709900,49.388100
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,2,15,30,0.234375,False,manual-parallel,3,877.226000,69.195933,96.830500,1660.702400,44.157500
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,3,15,45,0.351562,False,manual-parallel,1,663.444000,76.568675,104.201000,1837.648200,46.422700
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,3,15,45,0.351562,False,manual-parallel,2,654.414000,75.019842,102.301000,1800.476200,52.698700
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,3,15,45,0.351562,False,manual-parallel,3,655.280000,75.985792,104.888000,1823.659000,43.650700
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,4,15,60,0.468750,False,manual-parallel,1,530.389000,79.276096,105.024000,1902.626300,45.237000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,4,15,60,0.468750,False,manual-parallel,2,527.835000,79.536758,110.888000,1908.882200,43.520500
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,4,15,60,0.468750,False,manual-parallel,3,539.297000,78.933579,109.133000,1894.405900,53.982200
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,6,15,90,0.703125,False,manual-parallel,1,439.294000,94.171738,125.334000,2260.121700,51.458300
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,6,15,90,0.703125,False,manual-parallel,2,454.669000,96.276983,142.853000,2310.647600,57.032100
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,6,15,90,0.703125,False,manual-parallel,3,440.530000,94.136592,124.537000,2259.278200,45.619700
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,8,15,120,0.937500,False,manual-parallel,1,386.313000,109.860004,147.712000,2636.640100,49.963200
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,8,15,120,0.937500,False,manual-parallel,2,400.093000,111.947679,146.459000,2686.744300,50.748600
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,8,15,120,0.937500,False,manual-parallel,3,393.836000,113.543725,153.215000,2725.049400,43.139200
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,12,15,180,1.406250,True,manual-parallel,1,396.608000,161.084083,218.532000,3866.018000,44.754600
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,12,15,180,1.406250,True,manual-parallel,2,349.222000,146.310408,209.661000,3511.449800,44.067600
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,12,15,180,1.406250,True,manual-parallel,3,409.472000,176.441250,231.417000,4234.590000,44.953000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,16,15,240,1.875000,True,manual-parallel,1,384.659000,189.000821,253.284000,4536.019700,48.116900
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,16,15,240,1.875000,True,manual-parallel,2,436.970000,215.355429,276.140000,5168.530300,45.476000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,16,15,240,1.875000,True,manual-parallel,3,362.369000,175.432254,228.096000,4210.374100,48.277600
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,24,15,360,2.812500,True,manual-parallel,1,718.793000,648.279500,668.169000,15558.708000,50.049600
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,24,15,360,2.812500,True,manual-parallel,2,1324.000000,1256.903333,1275.290000,30165.680000,48.242300
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,24,15,360,2.812500,True,manual-parallel,3,1967.270000,1915.452500,1918.490000,45970.860000,48.260100
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,1,32,32,0.250000,False,single-thread,1,1631.240000,65.836808,92.062800,1580.083400,50.628300
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,1,32,32,0.250000,False,single-thread,2,1686.950000,68.173846,92.290700,1636.172300,50.244500
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,1,32,32,0.250000,False,single-thread,3,1686.400000,68.190708,92.252700,1636.577000,49.251500
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,1,32,32,0.250000,False,manual-parallel,1,1649.400000,66.287942,93.563800,1590.910600,57.631900
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,1,32,32,0.250000,False,manual-parallel,2,1658.630000,67.040513,92.938800,1608.972300,48.839700
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,1,32,32,0.250000,False,manual-parallel,3,1643.760000,65.933642,92.322400,1582.407400,60.502700
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,2,32,64,0.500000,False,manual-parallel,1,964.536000,74.414658,97.645600,1785.951800,54.375400
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,2,32,64,0.500000,False,manual-parallel,2,915.467000,72.007487,98.433800,1728.179700,50.170800
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,2,32,64,0.500000,False,manual-parallel,3,941.996000,74.107100,101.347000,1778.570400,48.334600
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,3,32,96,0.750000,False,manual-parallel,1,720.545000,82.812171,114.088000,1987.492100,49.192700
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,3,32,96,0.750000,False,manual-parallel,2,718.605000,81.343838,115.342000,1952.252100,52.287300
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,3,32,96,0.750000,False,manual-parallel,3,737.893000,83.279267,118.801000,1998.702400,51.503500
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,4,32,128,1.000000,False,manual-parallel,1,556.579000,83.362300,112.785000,2000.695200,45.914700
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,4,32,128,1.000000,False,manual-parallel,2,567.241000,84.819887,115.358000,2035.677300,47.318200
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,24,4,32,128,1.000000,False,manual-parallel,3,546.474000,82.550696,116.437000,1981.216700,45.391300
