machine_id,logical_cpus,physical_cores,sockets,threads_per_core,core_budget,branch_count,workers,omp_threads,core_demand,core_utilization,oversubscribed,runs,eval_avg_ms,eval_min_ms,eval_max_ms,speedup_vs_single_thread,avg_branch_time_ms,max_branch_time_ms,branch_work_sum_ms,merge_tail_avg_ms
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,4,32,128,2.0,True,3,559.9423333333333,549.704,575.217,2.8903631147731286,83.76989722222223,122.31233333333333,2010.4775333333334,45.0336
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,6,32,192,3.0,True,3,441.76233333333334,438.165,446.854,3.663591357947373,95.76324444444445,128.32633333333334,2298.3178666666668,47.8456
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,8,32,256,4.0,True,3,411.581,405.925,421.138,3.9322433899200075,115.10917361111112,157.94633333333334,2762.620166666667,46.397666666666666
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,12,32,384,6.0,True,3,388.614,357.183,418.359,4.1646380898955435,163.84070833333334,217.72899999999998,3932.176999999999,46.53566666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,16,32,512,8.0,True,3,455.86833333333334,401.341,514.406,3.5502283188493755,236.82785972222223,318.675,5683.8686333333335,47.048233333333336
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,24,32,768,12.0,True,3,1794.3666666666668,1060.21,2673.38,0.9019542642715164,1722.4399166666667,1747.0033333333333,41338.558,46.89276666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,1,64,64,1.0,False,3,1809.4033333333334,1793.46,1840.8,1.0094598403525288,72.64755833333334,95.4721,1743.5413999999998,64.8634
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,2,64,128,2.0,True,3,944.0403333333334,937.851,955.389,1.9347902155310455,74.10298055555556,109.26566666666666,1778.4715333333334,47.027566666666665
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,3,64,192,3.0,True,3,706.345,693.577,722.725,2.585875174312836,80.80593611111111,117.64633333333333,1939.3424666666667,49.05296666666666
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,4,64,256,4.0,True,3,597.631,591.829,608.286,3.0562671615093597,89.52832361111112,142.68633333333332,2148.6797666666666,49.08043333333333
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,6,64,384,6.0,True,3,466.95366666666666,449.889,486.719,3.911565815594838,100.19493055555556,147.09866666666667,2404.678333333333,50.38563333333334
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,8,64,512,8.0,True,3,651.0743333333332,441.542,1007.06,2.8053939565528365,193.00703055555556,393.94666666666666,4632.168733333334,48.6736
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,12,64,768,12.0,True,3,495.6596666666667,418.555,619.653,3.6850285041012683,217.5997027777778,318.98133333333334,5222.392866666667,49.13656666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,16,64,1024,16.0,True,3,776.2416666666667,558.779,1054.94,2.3530300915737152,446.1965166666667,632.3613333333333,10708.7164,50.8648
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,24,64,1536,24.0,True,3,2782.903333333333,1685.91,3739.97,0.6563361285755525,2709.1627777777776,2731.32,65019.90666666666,51.098333333333336
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,48,1,1,1,0.015625,False,3,738.6046666666667,735.115,744.009,13.427778685395072,500.63924305555554,583.588,24030.683666666664,154.225
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,48,2,1,2,0.03125,False,3,737.3073333333333,733.484,742.777,13.451405610143576,499.8262986111111,582.8086666666667,23991.66233333333,153.80466666666666
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,48,3,1,3,0.046875,False,3,738.099,735.534,741.861,13.436977966370364,497.46891666666664,582.5116666666667,23878.508,154.838
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,48,4,1,4,0.0625,False,3,741.4873333333334,735.795,748.081,13.375575757194323,503.04654166666666,584.5606666666666,24146.234000000004,156.10166666666666
